コード,銘柄名,市場,現在値,前日比(%)
3290,Ｏｎｅリート投資法人,東REIT,"74,100","+200.0 (+0.27%) "
3291,飯田グループＨＬＤＧ,東P,"2,175.5","+16.0 (+0.74%) "
3292,イオンリート投資法人,東REIT,"120,800","-700.0 (-0.58%) "
3293,アズマハウス,東S,"761","+2.0 (+0.26%) "
3295,ヒューリックリート投資法人,東REIT,"151,400","-800.0 (-0.53%) "
3296,日本リート投資法人,東REIT,"84,300","-200.0 (-0.24%) "
3297,東武住販,東S,"1,102","-1.0 (-0.09%) "
3299,ムゲンエステート,東S,"1,725","+20.0 (+1.17%) "
329A,ジールアソシエイツ,東PRO,"--","-- (--%) "
3300,アンビション　ＤＸ　ＨＬＤＧ,東G,"2,215","-5.0 (-0.23%) "
3302,帝国繊維,東P,"3,320","+10.0 (+0.30%) "
3306,日本製麻,東S,"596","-2.0 (-0.33%) "
3309,積水ハウス・リート投資法人,東REIT,"76,200","-1,100.0 (-1.42%) "
330A,ＴａｌｅｎｔＸ,東G,"396","0.0 (0.00%) "
3315,日本コークス工業,東P,"100","+4.0 (+4.17%) "
3317,フライングガーデン,東S,"--","-- (--%) "
331A,メディックス,東S,"479","+1.0 (+0.21%) "
3320,クロスプラス,東S,"1,242","+2.0 (+0.16%) "
3321,ミタチ産業,東S,"1,756","+29.0 (+1.68%) "
3323,レカム,東S,"75","+5.0 (+7.14%) "
3326,ランシステム,東S,"610","-5.0 (-0.81%) "
3329,東和フードサービス,東S,"2,071","0.0 (0.00%) "
332A,ミーク,東G,"1,020","+10.0 (+0.99%) "
3333,あさひ,東P,"1,272","-8.0 (-0.63%) "
333A,テクノスマイル,東PRO,"--","-- (--%) "
3346,ヒロタグループＨＬＤＧ,名N,"85","+1.0 (+1.19%) "
3349,コスモス薬品,東P,"6,055","+55.0 (+0.92%) "
334A,ビジュアル・プロセッシング・ジ,東G,"943","+31.0 (+3.40%) "
3350,メタプラネット,東S,"255","-5.0 (-1.92%) "
3352,バッファロー,東S,"1,676","-9.0 (-0.53%) "
3353,メディカル一光グループ,東S,"2,694","+3.0 (+0.11%) "
3355,クリヤマＨＬＤＧ,東S,"1,570","+13.0 (+0.83%) "
3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａ,東S,"91","0.0 (0.00%) "
3359,ｃｏｔｔａ,東G,"510","+8.0 (+1.59%) "
335A,ミライロ,東G,"355","-4.0 (-1.11%) "
3360,シップヘルスケアＨＬＤＧ,東P,"2,112","-13.0 (-0.61%) "
3361,トーエル,東S,"873","+12.0 (+1.39%) "
336A,ダイナミックマッププラットフォ,東G,"805","+44.0 (+5.78%) "
3370,フジタコーポレーション,東S,"458","-22.0 (-4.58%) "
3371,ソフトクリエイトＨＬＤＧ,東P,"1,684","+3.0 (+0.18%) "
3372,関門海,東S,"219","0.0 (0.00%) "
3374,内外テック,東S,"3,265","+210.0 (+6.87%) "
3375,ＺＯＡ,東S,"1,606","0.0 (0.00%) "
3377,バイク王＆カンパニー,東S,"370","0.0 (0.00%) "
3382,セブン＆アイＨＬＤＧ,東P,"1,933","+20.5 (+1.07%) "
3384,アークコア,名N,"693","-4.0 (-0.57%) "
3386,コスモ・バイオ,東S,"1,230","-4.0 (-0.32%) "
3387,クリエイト・レストランツＨＬＤ,東P,"709","+1.0 (+0.14%) "
3388,明治電機工業,東P,"2,107","+46.0 (+2.23%) "
338A,ＺｅｎｍｕＴｅｃｈ,東G,"2,014","+84.0 (+4.35%) "
3391,ツルハＨＬＤＧ,東P,"2,015.5","-6.5 (-0.32%) "
3392,デリカフーズＨＬＤＧ,東S,"815","+9.0 (+1.12%) "
3393,スターティアＨＬＤＧ,東P,"2,918","+32.0 (+1.11%) "
3395,サンマルクＨＬＤＧ,東P,"2,407","-7.0 (-0.29%) "
3396,フェリシモ,東S,"840","+1.0 (+0.12%) "
3397,トリドールＨＬＤＧ,東P,"3,653","-80.0 (-2.14%) "
3399,丸千代山岡家,東S,"3,440","+125.0 (+3.77%) "
339A,プログレス・テクノロジーズ,東G,"936","+28.0 (+3.08%) "
3401,帝人,東P,"1,648","+7.0 (+0.43%) "
3402,東レ,東P,"1,190","+13.0 (+1.10%) "
3405,クラレ,東P,"1,780","+29.0 (+1.66%) "
3407,旭化成,東P,"1,790","+28.5 (+1.62%) "
3409,北紡,東S,"96","-1.0 (-1.03%) "
340A,ジグザグ,東G,"320","+13.0 (+4.23%) "
3415,ＴＯＫＹＯ　ＢＡＳＥ,東P,"355","+19.0 (+5.65%) "
3416,ピクスタ,東S,"840","+1.0 (+0.12%) "
3417,大木ヘルスケアＨＬＤＧ,東S,"1,101","-2.0 (-0.18%) "
3418,バルニバービ,東G,"1,119","+18.0 (+1.63%) "
3419,アートグリーン,名N,"1,917","-43.0 (-2.19%) "
341A,トヨコー,東G,"2,011","-22.0 (-1.08%) "
3420,ケー・エフ・シー,東S,"1,517","-1.0 (-0.07%) "
3421,稲葉製作所,東S,"1,739","+14.0 (+0.81%) "
3422,Ｊ−ＭＡＸ,東S,"485","+4.0 (+0.83%) "
3423,エスイー,東S,"266","+1.0 (+0.38%) "
3426,アトムリビンテック,東S,"1,310","+9.0 (+0.69%) "
3431,宮地エンジニアリンググループ,東P,"1,561","+10.0 (+0.64%) "
3433,トーカロ,東P,"3,240","+95.0 (+3.02%) "
3434,アルファＣｏ,東S,"1,244","+45.0 (+3.75%) "
3435,サンコーテクノ,東S,"1,383","+13.0 (+0.95%) "
3436,ＳＵＭＣＯ,東P,"4,152","-3.0 (-0.07%) "
3437,特殊電極,東S,"2,676","-42.0 (-1.55%) "
3439,三ツ知,東S,"674","-1.0 (-0.15%) "
343A,ＩＡＣＥトラベル,東S,"1,218","+58.0 (+5.00%) "
3440,日創グループ,東S,"890","0.0 (0.00%) "
3441,山王,東S,"3,200","+135.0 (+4.40%) "
3442,ＭＩＥコーポレーション,名M,"1,565","0.0 (0.00%) "
3443,川田テクノロジーズ,東P,"1,261","+31.0 (+2.52%) "
3444,菊池製作所,東S,"878","+7.0 (+0.80%) "
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東P,"6,900","-80.0 (-1.15%) "
3446,ジェイテックコーポレーション,東S,"1,673","+84.0 (+5.29%) "
3447,信和,東S,"913","+9.0 (+1.00%) "
3448,清鋼材,東PRO,"--","-- (--%) "
3449,テクノフレックス,東S,"7,680","+510.0 (+7.11%) "
3450,サトウ産業,東PRO,"--","-- (--%) "
3451,トーセイ・リート投資法人,東REIT,"128,200","-500.0 (-0.39%) "
3452,ビーロット,東S,"1,438","+14.0 (+0.98%) "
3454,ファーストブラザーズ,東S,"1,181","-8.0 (-0.67%) "
3455,ヘルスケア＆メディカル投資法人,東REIT,"107,800","+100.0 (+0.09%) "
3457,Ａｎｄ　ＤｏＨＬＤＧ,東P,"1,023","+2.0 (+0.20%) "
3459,サムティ・レジデンシャル投資,東REIT,"94,500","-200.0 (-0.21%) "
345A,高配当成長日本株ＥＴＮ,東ETF,"14,790","+90.0 (+0.61%) "
3461,パルマ,東S,"559","+2.0 (+0.36%) "
3462,野村不動産マスターファンド,東REIT,"148,200","-1,500.0 (-1.00%) "
3463,いちごホテルリート投資法人,東REIT,"112,100","0.0 (0.00%) "
3465,ケイアイスター不動産,東P,"3,820","+40.0 (+1.06%) "
3466,ラサールロジポート投資法人,東REIT,"143,500","+300.0 (+0.21%) "
3467,アグレ都市デザイン,東S,"2,482","+32.0 (+1.31%) "
3468,スターアジア不動産投資法人,東REIT,"54,100","-200.0 (-0.37%) "
3469,デュアルタップ,東S,"1,022","+3.0 (+0.29%) "
346A,ＮＦ　Ｓ＆Ｐ　５００半導体指数,東ETF,"5,304","-121.0 (-2.23%) "
3470,マリモ地方創生リート投資法人,東REIT,"107,500","0.0 (0.00%) "
3471,三井不動産ロジスティクスパーク,東REIT,"105,300","0.0 (0.00%) "
3472,日本ホテル＆レジデンシャル投資,東REIT,"64,300","+500.0 (+0.78%) "
3474,Ｇ―ＦＡＣＴＯＲＹ,東G,"530","-1.0 (-0.19%) "
3475,グッドコムアセット,東P,"1,386","+3.0 (+0.22%) "
3476,投資法人みらい,東REIT,"42,400","-250.0 (-0.59%) "
3477,フォーライフ,東G,"835","+10.0 (+1.21%) "
3479,ＴＫＰ,東G,"1,751","-1.0 (-0.06%) "
347A,ＧＲＯＷＴＨ　ＰＯＷＥＲ,東PRO,"--","-- (--%) "
3480,ジェイ・エス・ビー,東P,"8,970","-10.0 (-0.11%) "
3481,三菱地所物流リート投資法人,東REIT,"118,100","-700.0 (-0.59%) "
3482,ロードスターキャピタル,東P,"2,960","+22.0 (+0.75%) "
3483,翔栄,東PRO,"--","-- (--%) "
3484,イノベーションＨＬＤＧ,東S,"1,090","+28.0 (+2.64%) "
3486,グローバル・リンク・マネジメン,東P,"1,794","+39.0 (+2.22%) "
3487,ＣＲＥロジスティクスファンド,東REIT,"140,800","+1,100.0 (+0.79%) "
3488,セントラル・リート投資法人,東REIT,"104,200","+200.0 (+0.19%) "
3489,フェイスネットワーク,東S,"714","+16.0 (+2.29%) "
348A,ＭＸＳ読売３３３日本株上場投信,東ETF,"297.4","+2.8 (+0.95%) "
3490,アズ企画設計,東S,"2,821","-39.0 (-1.36%) "
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,東G,"1,400","+78.0 (+5.90%) "
3492,ＭＩＲＡＲＴＨ不動産投資法人,東REIT,"81,900","-100.0 (-0.12%) "
3494,マリオン,東S,"324","0.0 (0.00%) "
3495,香陵住販,東S,"2,364","-16.0 (-0.67%) "
3496,アズーム,東P,"4,270","+5.0 (+0.12%) "
3498,霞ヶ関キャピタル,東P,"6,510","+360.0 (+5.85%) "
349A,ＳＭＤＡＭＡｃｔｉｖｅグロース,東ETF,"854.2","+9.9 (+1.17%) "
3501,ＳＵＭＩＮＯＥ,東P,"1,065","+22.0 (+2.11%) "
3504,丸八ＨＬＤＧ,名M,"1,247","+15.0 (+1.22%) "
350A,デジタルグリッド,東G,"756","-21.0 (-2.70%) "
3512,日本フエルト,東S,"800","+8.0 (+1.01%) "
3513,イチカワ,東S,"3,110","+5.0 (+0.16%) "
351A,アクシスＩＴパートナーズ,東PRO,"--","-- (--%) "
3521,テルマー湯ＨＬＤＧ,東S,"144","-1.0 (-0.69%) "
3524,日東製網,東S,"1,441","+3.0 (+0.21%) "
3529,アツギ,東S,"887","-1.0 (-0.11%) "
352A,ＬＯＩＶＥ,東G,"494","+19.0 (+4.00%) "
3536,アクサスＨＬＤＧ,東S,"130","+1.0 (+0.78%) "
3537,昭栄薬品,東S,"1,597","+1.0 (+0.06%) "
3538,ウイルプラスＨＬＤＧ,東S,"907","0.0 (0.00%) "
3539,ＪＭ　ＨＬＤＧ,東P,"1,220","+14.0 (+1.16%) "
3542,ベガコーポレーション,東G,"1,333","+33.0 (+2.54%) "
3543,コメダＨＬＤＧ,東P,"2,706","-8.0 (-0.29%) "
3544,サツドラＨＬＤＧ,東S,"835","-2.0 (-0.24%) "
3546,アレンザＨＬＤＧ,東P,"1,457","+1.0 (+0.07%) "
3547,ユニシアＨＬＤＧ,東S,"1,490","-14.0 (-0.93%) "
3548,バロックジャパンリミテッド,東P,"727","+3.0 (+0.41%) "
3549,クスリのアオキＨＬＤＧ,東P,"3,609","-46.0 (-1.26%) "
354A,ｉＦブルームバーグ日本株５０,東ETF,"3,070","-4.0 (-0.13%) "
3550,スタジオアタオ,東G,"220","-1.0 (-0.45%) "
3551,ダイニック,東S,"1,339","+14.0 (+1.06%) "
3553,共和レザー,東S,"872","+10.0 (+1.16%) "
3556,リネットジャパングループ,東G,"795","+27.0 (+3.52%) "
3557,ユナイテッド＆コレクティブ,東G,"534","-7.0 (-1.29%) "
3558,ジェイドグループ,東G,"1,627","+41.0 (+2.59%) "
3559,ピーバンドットコム,東S,"415","-44.0 (-9.59%) "
355A,ナウビレッジ,東PRO,"--","-- (--%) "
3560,ほぼ日,東S,"4,350","+200.0 (+4.82%) "
3561,力の源ＨＬＤＧ,東P,"1,522","0.0 (0.00%) "
3562,Ｎｏ．１,東S,"1,466","+10.0 (+0.69%) "
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭ,東P,"9,696","-454.0 (-4.47%) "
3565,アセンテック,東S,"417","-2.0 (-0.48%) "
3566,ユニフォームネクスト,東G,"899","+10.0 (+1.12%) "
3569,セーレン,東P,"3,420","+25.0 (+0.74%) "
356A,ＧＸ　Ｓ＆Ｐ５００キャト１００,東ETF,"1,512","0.0 (0.00%) "
3571,ソトー,東S,"696","-2.0 (-0.29%) "
3577,東海染工,東S,"935","+3.0 (+0.32%) "
357A,エフアンドエフ,東PRO,"--","-- (--%) "
3580,小松マテーレ,東P,"714","+20.0 (+2.88%) "
3583,オーベクス,東S,"1,203","+18.0 (+1.52%) "
358A,ゼン・ランド,東PRO,"--","-- (--%) "
3591,ワコールＨＬＤＧ,東P,"4,399","0.0 (0.00%) "
3597,自重堂,東S,"10,200","+10.0 (+0.10%) "
3598,山喜,東S,"156","+2.0 (+1.30%) "
359A,ＮＥＸＴ　ＳＴＡＧＥ,東PRO,"--","-- (--%) "
3600,フジックス,東S,"--","-- (--%) "
3607,クラウディアＨＬＤＧ,東S,"366","+8.0 (+2.23%) "
3608,ＴＳＩ　ＨＬＤＧ,東P,"1,141","-3.0 (-0.26%) "
360A,東証ＲＥＩＴ　Ｃｏｒｅ　ＥＴＦ,東ETF,"1,074","0.0 (0.00%) "
3611,マツオカコーポレーション,東S,"2,308","+73.0 (+3.27%) "
3612,ワールド,東P,"1,509","-9.0 (-0.59%) "
361A,リビングハウス,東PRO,"--","-- (--%) "
3622,ネットイヤーグループ,東S,"507","-1.0 (-0.20%) "
3623,ビリングシステム,東G,"1,020","+26.0 (+2.62%) "
3624,アクセルマーク,東G,"64","+2.0 (+3.23%) "
3625,テックファームＨＬＤＧ,東G,"578","+14.0 (+2.48%) "
3626,ＴＩＳ,東P,"3,120","-3.0 (-0.10%) "
3627,テクミラＨＬＤＧ,東S,"293","-6.0 (-2.01%) "
3628,データホライゾン,東G,"512","+5.0 (+0.99%) "
362A,エクシオＨＬＤＧ,東PRO,"--","-- (--%) "
3632,グリーＨＬＤＧ,東P,"388","+1.0 (+0.26%) "
3633,ＧＭＯペパボ,東S,"1,575","-7.0 (-0.44%) "
3634,ソケッツ,東S,"568","+2.0 (+0.35%) "
3635,コーエーテクモＨＬＤＧ,東P,"1,464","-0.5 (-0.03%) "
3636,三菱総合研究所,東P,"4,480","+20.0 (+0.45%) "
3639,ボルテージ,東S,"218","+1.0 (+0.46%) "
363A,ｉＦ英国　ＦＴＳＥ１００,東ETF,"2,691","+21.0 (+0.79%) "
3640,電算,東S,"2,245","+29.0 (+1.31%) "
3641,パピレス,東S,"921","+11.0 (+1.21%) "
3645,メディカルネット,東G,"232","+2.0 (+0.87%) "
3646,駅探,東S,"320","-4.0 (-1.23%) "
3647,アスリナ,東S,"118","+9.0 (+8.26%) "
3648,ＡＧＳ,東S,"1,039","+8.0 (+0.78%) "
3649,ファインデックス,東P,"806","+23.0 (+2.94%) "
364A,ＮＦ　Ｓ＆Ｐ　５００配当貴族,東ETF,"2,454","+7.0 (+0.29%) "
3652,ディジタルメディアプロ,東G,"2,775","-60.0 (-2.12%) "
3653,モルフォ,東G,"583","+5.0 (+0.87%) "
3656,ＫＬａｂ,東P,"244","+18.0 (+7.96%) "
3657,ポールトゥウィンＨＬＤＧ,東P,"310","0.0 (0.00%) "
3659,ネクソン,東P,"2,221","+21.0 (+0.95%) "
365A,伊澤タオル,東S,"735","+16.0 (+2.23%) "
3660,アイスタイル,東P,"372","+1.0 (+0.27%) "
3661,エムアップＨＬＤＧ,東P,"667","+19.0 (+2.93%) "
3662,エイチームＨＬＤＧ,東P,"929","+7.0 (+0.76%) "
3663,セルシス,東P,"1,810","-31.0 (-1.68%) "
3664,ＷＩＺＥ,東G,"24","-1.0 (-4.00%) "
3665,エニグモ,東P,"375","+8.0 (+2.18%) "
3667,ｅｎｉｓｈ,東S,"28","+2.0 (+7.69%) "
3668,コロプラ,東P,"359","0.0 (0.00%) "
366A,ウェルネス・コミュニケーション,東G,"1,057","+22.0 (+2.13%) "
3670,協立情報通信,東S,"1,666","-15.0 (-0.89%) "
3671,ソフトマックス,東S,"293","+7.0 (+2.45%) "
3672,オルトプラス,東S,"28","+2.0 (+7.69%) "
3673,ブロードリーフ,東P,"774","-13.0 (-1.65%) "
3674,オークファン,東G,"317","+2.0 (+0.63%) "
3675,クロス・マーケティンググループ,東S,"581","+13.0 (+2.29%) "
3676,デジタルハーツＨＬＤＧ,東P,"696","+10.0 (+1.46%) "
3678,メディアドゥ,東P,"1,307","+21.0 (+1.63%) "
3679,じげん,東P,"382","+2.0 (+0.53%) "
367A,プリモグローバルＨＬＤＧ,東S,"2,828","+78.0 (+2.84%) "
3680,ホットリンク,東G,"233","+8.0 (+3.56%) "
3681,ブイキューブ,東P,"18","-1.0 (-5.26%) "
3682,エンカレッジ・テクノロジ,東S,"580","+7.0 (+1.22%) "
3683,サイバーリンクス,東S,"1,009","+13.0 (+1.31%) "
3686,ディー・エル・イー,東S,"76","0.0 (0.00%) "
3687,フィックスターズ,東P,"2,442","+109.0 (+4.67%) "
368A,北里,東P,"1,206","+16.0 (+1.34%) "
3690,イルグルム,東S,"514","+2.0 (+0.39%) "
3691,デジタルプラス,東G,"1,303","+71.0 (+5.76%) "
3692,ＦＦＲＩセキュリティ,東G,"5,140","+40.0 (+0.78%) "
3694,オプティム,東P,"425","-2.0 (-0.47%) "
3695,ＧＭＯプロダクトプラットフォー,東G,"1,595","-19.0 (-1.18%) "
3696,セレス,東P,"1,806","+24.0 (+1.35%) "
3697,ＳＨＩＦＴ,東P,"645","+7.3 (+1.14%) "
3698,ＣＲＩ・ミドルウェア,東S,"1,053","+3.0 (+0.29%) "
369A,エータイ,東G,"2,110","+123.0 (+6.19%) "
3708,特種東海製紙,東P,"1,832","+25.0 (+1.38%) "
370A,リバイブル,東PRO,"--","-- (--%) "
3710,ジョルダン,東S,"614","+6.0 (+0.99%) "
3712,情報企画,東S,"890","+1.0 (+0.11%) "
3719,ＡＩストーム,東S,"197","0.0 (0.00%) "
371A,デージーネット,東PRO,"--","-- (--%) "
3723,日本ファルコム,東G,"2,476","+46.0 (+1.89%) "
3726,フォーシーズＨＤ,東S,"337","+7.0 (+2.12%) "
3727,アプリックス,東G,"131","+4.0 (+3.15%) "
372A,レント,東S,"5,010","+60.0 (+1.21%) "
3733,ソフトウェア・サービス,東S,"10,010","-230.0 (-2.25%) "
3739,コムシード,名N,"123","0.0 (0.00%) "
373A,リップス,東G,"1,529","+26.0 (+1.73%) "
3741,セック,東P,"3,235","+30.0 (+0.94%) "
3744,サイオス,東S,"488","+3.0 (+0.62%) "
3747,インタートレード,東S,"399","+14.0 (+3.64%) "
3750,ＡＤＲ１２０Ｓ,東S,"798","+7.0 (+0.88%) "
3753,フライトソリューションズ,東S,"151","+9.0 (+6.34%) "
3758,アエリア,東S,"233","+5.0 (+2.19%) "
375A,ＹＡＫ　ＨＬＤＧ,東PRO,"--","-- (--%) "
3760,ケイブ,東S,"640","+17.0 (+2.73%) "
3762,テクマトリックス,東P,"1,751","+16.0 (+0.92%) "
3763,プロシップ,東P,"1,700","+34.0 (+2.04%) "
3765,ガンホー・オンライン,東P,"2,169","-12.0 (-0.55%) "
3766,システムズ・デザイン,東S,"1,290","0.0 (0.00%) "
3768,リスクモンスター,東S,"554","+2.0 (+0.36%) "
3769,ＧＭＯペイメントゲートウェイ,東P,"8,373","+44.0 (+0.53%) "
376A,ＮＦブルームバーグ米国７−１０,東ETF,"4,963","+11.0 (+0.22%) "
3771,システムリサーチ,東P,"1,787","+35.0 (+2.00%) "
3772,ウェルス・マネジメント,東S,"1,058","0.0 (0.00%) "
3773,アドバンスト・メディア,東G,"1,036","+21.0 (+2.07%) "
3774,インターネットイニシアティブ,東P,"2,956.5","+5.5 (+0.19%) "
3775,ガイアックス,名N,"409","-11.0 (-2.62%) "
3776,ブロードバンドタワー,東S,"278","+13.0 (+4.91%) "
3777,環境フレンドリーＨＬＤＧ,東G,"56","+2.0 (+3.70%) "
3778,さくらインターネット,東P,"2,983","+137.0 (+4.81%) "
3779,ジェイ・エスコムＨＬＤＧ,東S,"136","0.0 (0.00%) "
377A,エージェントＩＧＨＬＤＧ,名M,"1,128","+21.0 (+1.90%) "
3787,テクノマセマティカル,東S,"287","+10.0 (+3.61%) "
3788,ＧＭＯグローバルサイン・ＨＬＤ,東P,"1,927","+31.0 (+1.64%) "
378A,ヒット,東G,"2,080","-17.0 (-0.81%) "
3791,ＩＧポート,東S,"1,240","+11.0 (+0.90%) "
3793,ドリコム,東G,"400","+13.0 (+3.36%) "
3796,いい生活,東S,"269","+8.0 (+3.07%) "
3798,ＵＬＳグループ,東S,"517","+10.0 (+1.97%) "
3799,キーウェアソリューションズ,東S,"1,017","+8.0 (+0.79%) "
379A,ＧＸ　Ｓ＆Ｐ５００　ＥＴＦ,東ETF,"1,373","-1.0 (-0.07%) "
3800,ユニリタ,東S,"1,944","+2.0 (+0.10%) "
3802,エコミック,東S,"477","+15.0 (+3.25%) "
3803,イメージ情報開発,東G,"453","-32.0 (-6.60%) "
3804,システム　ディ,東S,"433","-21.0 (-4.63%) "
3807,フィスコ,東G,"90","+2.0 (+2.27%) "
3808,オーケーウェブ,名N,"28","0.0 (0.00%) "
380A,ＧＸ　チャイナテック　ＥＴＦ,東ETF,"987","+1.0 (+0.10%) "
3810,サイバーステップ　ＨＬＤＧ,東S,"193","+1.0 (+0.52%) "
3815,メディア工房,東G,"443","-1.0 (-0.23%) "
3816,大和コンピューター,東S,"1,107","+17.0 (+1.56%) "
3817,ＳＲＡ　ＨＬＤＧ,東P,"4,480","+15.0 (+0.34%) "
381A,ｉＦ米国国債３−５年ヘッジなし,東ETF,"2,226","+3.0 (+0.13%) "
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ,東S,"31","-1.0 (-3.13%) "
3825,リミックスポイント,東S,"225","-21.0 (-8.54%) "
3826,システムインテグレータ,東S,"435","-2.0 (-0.46%) "
382A,ｉＦ米国国債３−５年ヘッジあり,東ETF,"1,924","+2.0 (+0.10%) "
3834,朝日ネット,東P,"606","+6.0 (+1.00%) "
3835,ｅＢＡＳＥ,東P,"394","+4.0 (+1.03%) "
3836,アバントグループ,東P,"1,073","-20.0 (-1.83%) "
3837,アドソル日進,東P,"1,351","+7.0 (+0.52%) "
3839,ＯＤＫソリューションズ,東S,"620","0.0 (0.00%) "
383A,ＭＸＳ　Ｓ＆Ｐ５００均等ウェイ,東ETF,"2,586","-6.0 (-0.23%) "
3840,パス,東S,"56","0.0 (0.00%) "
3841,ジーダット,東S,"1,157","-12.0 (-1.03%) "
3842,ネクストジェン,東S,"895","+12.0 (+1.36%) "
3843,フリービット,東P,"1,446","+28.0 (+1.97%) "
3844,コムチュア,東P,"1,256","-12.0 (-0.95%) "
3845,アイフリークモバイル,東S,"193","0.0 (0.00%) "
3848,データ・アプリケーション,東S,"804","-3.0 (-0.37%) "
3850,エヌ・ティ・ティ・データ・イン,東S,"2,806","+19.0 (+0.68%) "
3851,日本一ソフトウェア,東S,"814","+6.0 (+0.74%) "
3853,アステリア,東P,"1,462","+42.0 (+2.96%) "
3854,アイル,東P,"2,190","+8.0 (+0.37%) "
3856,Ａｂａｌａｎｃｅ,東S,"538","+17.0 (+3.26%) "
3858,ユビキタスＡＩ,東S,"297","+9.0 (+3.13%) "
385A,山本通産,東PRO,"--","-- (--%) "
3861,王子ＨＬＤＧ,東P,"799.6","+5.7 (+0.72%) "
3863,日本製紙,東P,"1,242","+11.0 (+0.89%) "
3864,三菱製紙,東P,"1,059","-15.0 (-1.40%) "
3865,北越コーポレーション,東P,"966","+6.0 (+0.63%) "
386A,みのや,東S,"1,312","+17.0 (+1.31%) "
3877,中越パルプ工業,東P,"1,996","+6.0 (+0.30%) "
3878,巴川,東S,"810","-1.0 (-0.12%) "
387A,フラー,東G,"802","-5.0 (-0.62%) "
3880,大王製紙,東P,"954","+8.0 (+0.85%) "
3891,ニッポン高度紙工業,東S,"9,980","+1,060.0 (+11.88%) "
3892,岡山製紙,東S,"1,645","-14.0 (-0.84%) "
3895,ハビックス,東S,"412","0.0 (0.00%) "
3896,阿波製紙,東S,"370","+5.0 (+1.37%) "
389A,八光オートメーション,東PRO,"--","-- (--%) "
3900,クラウドワークス,東G,"638","+42.0 (+7.05%) "
3901,マークラインズ,東P,"1,299","+26.0 (+2.04%) "
3903,ｇｕｍｉ,東P,"251","-2.0 (-0.79%) "
3904,カヤック,東G,"389","0.0 (0.00%) "
3905,データセクション,東G,"4,915","-285.0 (-5.48%) "
3907,シリコンスタジオ,東S,"841","-21.0 (-2.44%) "
3908,コラボス,東S,"305","-4.0 (-1.29%) "
3909,ショーケース,東S,"193","+1.0 (+0.52%) "
3910,エムケイシステム,東S,"275","+1.0 (+0.36%) "
3911,Ａｉｍｉｎｇ,東G,"172","-4.0 (-2.27%) "
3912,モバイルファクトリー,東S,"1,110","+21.0 (+1.93%) "
3913,ＧｒｅｅｎＢｅｅ,東S,"915","+40.0 (+4.57%) "
3914,ＪＩＧ―ＳＡＷ,東G,"2,370","-30.0 (-1.25%) "
3915,テラスカイ,東P,"2,699","+203.0 (+8.13%) "
3916,デジタル・インフォメーション,東P,"800","+3.0 (+0.38%) "
3917,アイリッジ,東G,"416","+10.0 (+2.46%) "
3918,ＰＣＩ　ＨＬＤＧ,東S,"1,205","+22.0 (+1.86%) "
391A,山忠,名M,"2,387","+59.0 (+2.53%) "
